month,year,month_num,region,category,segment,revenue,total_orders,total_units,pcogs,pcogs_pct,ops,total_discount_given,avg_discount_pct,total_profit,total_sales,profit_margin_pct,conversion_rate,successful_orders
2016-08,2016,8,South,Furniture,Corporate,1282.51,1,4.0,1502.94,117.19,1603.14,320.63,20.0,100.2,1603.14,6.25,100.0,1
2016-08,2016,8,South,Furniture,Home Office,188.46,2,12.0,152.18,80.75,208.13,19.67,10.0,55.95,208.13,26.88,100.0,2
2016-08,2016,8,South,Office Supplies,Consumer,103.22,3,17.0,78.89,76.43,121.65,18.42,20.0,42.76,121.65,35.15,100.0,3
2016-08,2016,8,South,Office Supplies,Corporate,10.14,2,5.0,7.92,78.11,11.23,1.09,10.0,3.31,11.23,29.49,100.0,2
2016-08,2016,8,South,Office Supplies,Home Office,78.82,2,11.0,62.2,78.91,86.27,7.45,8.0,24.08,86.27,27.91,100.0,2
2016-08,2016,8,South,Technology,Consumer,774.38,2,12.0,537.89,69.46,795.49,21.11,6.67,257.61,795.49,32.38,100.0,2
2016-08,2016,8,South,Technology,Corporate,78.38,2,3.0,63.18,80.61,87.97,9.6,10.0,24.79,87.97,28.18,100.0,2
2016-08,2016,8,South,Technology,Home Office,47.97,1,3.0,33.1,69.0,47.97,0.0,0.0,14.87,47.97,31.0,100.0,1
2016-08,2016,8,West,Furniture,Consumer,1246.25,5,17.0,1407.98,112.98,1437.26,191.02,16.4,29.29,1437.26,2.04,60.0,3
2016-08,2016,8,West,Furniture,Corporate,129.02,1,2.0,149.18,115.63,161.28,32.26,20.0,12.1,161.28,7.5,100.0,1
2016-08,2016,8,West,Furniture,Home Office,131.19,1,2.0,153.86,117.28,145.76,14.58,10.0,-8.1,145.76,-5.56,0.0,0
2016-08,2016,8,West,Office Supplies,Consumer,2397.32,12,64.0,2162.41,90.2,2579.86,182.52,20.62,417.47,2579.86,16.18,91.67,11
2016-08,2016,8,West,Office Supplies,Corporate,516.36,6,38.0,415.24,80.42,565.29,48.93,18.33,150.06,565.29,26.55,83.33,5
2016-08,2016,8,West,Office Supplies,Home Office,209.87,4,29.0,166.12,79.15,228.69,18.82,22.86,62.56,228.69,27.36,75.0,3
2016-08,2016,8,West,Technology,Consumer,591.38,5,24.0,632.54,106.96,697.41,106.03,16.0,64.87,697.41,9.3,100.0,5
2016-08,2016,8,West,Technology,Corporate,585.8,2,12.0,908.59,155.1,859.02,273.22,30.0,-49.56,859.02,-5.77,100.0,2
2016-09,2016,9,Central,Furniture,Consumer,3958.15,9,45.0,5360.92,135.44,5173.59,1215.44,13.71,-187.31,5173.59,-3.62,55.56,5
2016-09,2016,9,Central,Furniture,Corporate,1457.24,4,12.0,1528.03,104.86,1642.51,185.27,26.25,114.49,1642.51,6.97,50.0,2
2016-09,2016,9,Central,Furniture,Home Office,643.88,6,17.0,1044.76,162.26,931.18,287.3,25.0,-113.57,931.18,-12.2,66.67,4
2016-09,2016,9,Central,Office Supplies,Consumer,1872.9,19,112.0,1536.46,82.04,2123.85,250.93,16.88,587.38,2123.85,27.66,84.21,16
2016-09,2016,9,Central,Office Supplies,Corporate,959.1,12,61.0,727.96,75.9,1021.22,62.12,14.12,293.27,1021.22,28.72,100.0,12
2016-09,2016,9,Central,Office Supplies,Home Office,900.66,11,65.0,983.11,109.15,1023.46,122.79,17.86,40.35,1023.46,3.94,81.82,9
2016-09,2016,9,Central,Technology,Consumer,2308.59,4,18.0,1373.14,59.48,2320.1,11.52,5.0,946.97,2320.1,40.82,100.0,4
2016-09,2016,9,Central,Technology,Corporate,485.82,2,8.0,344.72,70.96,497.81,11.99,10.0,153.09,497.81,30.75,100.0,2
2016-09,2016,9,Central,Technology,Home Office,217.56,2,7.0,216.77,99.64,246.95,29.39,10.0,30.18,246.95,12.22,100.0,2
2016-09,2016,9,East,Furniture,Consumer,2270.32,8,31.0,3004.91,132.36,3004.98,734.65,21.82,0.08,3004.98,0.0,75.0,6
2016-09,2016,9,East,Furniture,Corporate,1851.32,7,26.0,2790.51,150.73,2487.3,635.98,19.62,-303.22,2487.3,-12.19,57.14,4
2016-09,2016,9,East,Furniture,Home Office,1313.37,6,16.0,1165.26,88.72,1391.83,78.47,16.67,226.58,1391.83,16.28,83.33,5
2016-09,2016,9,East,Office Supplies,Consumer,1539.46,18,80.0,1195.09,77.63,1603.24,63.77,7.69,408.15,1603.24,25.46,100.0,18
2016-09,2016,9,East,Office Supplies,Corporate,1243.82,12,53.0,2335.1,187.74,1856.81,612.98,25.38,-478.28,1856.81,-25.76,75.0,9
2016-09,2016,9,East,Office Supplies,Home Office,6165.29,12,71.0,6538.32,106.05,7905.5,1740.21,13.33,1367.2,7905.5,17.29,91.67,11
2016-09,2016,9,East,Technology,Consumer,1970.12,8,34.0,1689.37,85.75,2219.05,248.93,6.67,529.67,2219.05,23.87,100.0,8
2016-09,2016,9,East,Technology,Corporate,451.76,2,11.0,915.67,202.69,752.93,301.17,40.0,-162.74,752.93,-21.61,0.0,0
2016-09,2016,9,East,Technology,Home Office,259.73,3,6.0,429.73,165.45,393.16,133.43,20.0,-36.57,393.16,-9.3,66.67,2
2016-09,2016,9,South,Furniture,Consumer,973.92,4,8.0,1226.85,125.97,1223.76,249.84,15.0,-3.1,1223.76,-0.25,50.0,2
2016-09,2016,9,South,Furniture,Corporate,1809.45,5,28.0,1419.56,78.45,1894.78,85.34,5.83,475.23,1894.78,25.08,100.0,5
2016-09,2016,9,South,Furniture,Home Office,169.88,2,6.0,149.92,88.25,178.89,9.0,30.0,28.96,178.89,16.19,50.0,1
2016-09,2016,9,South,Office Supplies,Consumer,2215.08,11,67.0,2085.45,94.15,2386.29,171.2,19.0,300.82,2386.29,12.61,90.91,10
2016-09,2016,9,South,Office Supplies,Corporate,210.34,5,23.0,163.91,77.93,225.86,15.52,12.86,61.95,225.86,27.43,100.0,5
2016-09,2016,9,South,Office Supplies,Home Office,7.4,1,2.0,5.9,79.73,9.25,1.85,20.0,3.35,9.25,36.25,100.0,1
2016-09,2016,9,South,Technology,Consumer,2389.4,5,16.0,2630.08,110.07,3005.62,616.22,14.0,375.55,3005.62,12.49,80.0,4
2016-09,2016,9,South,Technology,Corporate,1667.35,5,22.0,1620.64,97.2,1943.13,275.78,8.0,322.49,1943.13,16.6,100.0,5
2016-09,2016,9,West,Furniture,Consumer,4963.08,11,51.0,5111.35,102.99,5596.41,633.33,12.5,485.06,5596.41,8.67,63.64,7
2016-09,2016,9,West,Furniture,Corporate,2989.21,7,44.0,3758.25,125.73,3737.65,748.42,18.5,-20.58,3737.65,-0.55,57.14,4
2016-09,2016,9,West,Office Supplies,Consumer,3235.7,27,195.0,2867.6,88.62,3660.89,425.19,12.41,793.3,3660.89,21.67,88.89,24
2016-09,2016,9,West,Office Supplies,Corporate,1062.52,13,74.0,703.36,66.2,1159.71,97.19,12.63,456.35,1159.71,39.35,92.31,12
2016-09,2016,9,West,Office Supplies,Home Office,224.86,5,31.0,407.46,181.21,287.67,62.81,30.0,-119.8,287.67,-41.65,80.0,4
2016-09,2016,9,West,Technology,Consumer,9279.49,10,48.0,7614.9,82.06,10330.01,1050.52,8.33,2715.1,10330.01,26.28,100.0,10
2016-09,2016,9,West,Technology,Corporate,489.69,4,20.0,503.16,102.75,583.1,93.42,15.0,79.95,583.1,13.71,100.0,4
2016-09,2016,9,West,Technology,Home Office,473.23,2,8.0,633.22,133.81,591.54,118.31,20.0,-41.69,591.54,-7.05,50.0,1
2016-10,2016,10,Central,Furniture,Consumer,790.4,5,18.0,990.12,125.27,972.22,181.82,11.67,-17.9,972.22,-1.84,60.0,3
2016-10,2016,10,Central,Furniture,Corporate,1621.1,5,21.0,2028.68,125.14,2067.21,446.11,28.0,38.53,2067.21,1.86,60.0,3
2016-10,2016,10,Central,Furniture,Home Office,31.4,1,5.0,21.35,67.99,31.4,0.0,0.0,10.05,31.4,32.0,100.0,1
2016-10,2016,10,Central,Office Supplies,Consumer,856.63,8,39.0,746.7,87.17,898.76,42.15,15.0,152.07,898.76,16.92,87.5,7
2016-10,2016,10,Central,Office Supplies,Corporate,612.04,4,42.0,364.32,59.53,617.04,5.01,2.0,252.73,617.04,40.96,100.0,4
2016-10,2016,10,Central,Office Supplies,Home Office,3892.61,5,32.0,3132.75,80.48,4847.16,954.55,27.5,1714.41,4847.16,35.37,80.0,4
2016-10,2016,10,Central,Technology,Consumer,634.21,5,25.0,544.02,85.78,671.33,37.12,6.67,127.31,671.33,18.96,80.0,4
2016-10,2016,10,Central,Technology,Home Office,265.48,1,11.0,1709.1,643.78,771.67,506.19,45.0,-937.43,771.67,-121.48,100.0,1
2016-10,2016,10,East,Furniture,Consumer,112.8,3,12.0,76.04,67.41,121.2,8.4,20.0,45.16,121.2,37.26,66.67,2
2016-10,2016,10,East,Furniture,Corporate,1917.64,6,21.0,2460.36,128.3,2338.76,421.12,24.29,-121.59,2338.76,-5.2,66.67,4
2016-10,2016,10,East,Furniture,Home Office,139.02,2,4.0,135.25,97.29,166.23,27.21,17.5,30.98,166.23,18.63,100.0,2
2016-10,2016,10,East,Office Supplies,Consumer,109.1,5,19.0,127.68,117.03,146.03,36.93,28.0,18.34,146.03,12.56,80.0,4
2016-10,2016,10,East,Office Supplies,Corporate,2640.39,8,61.0,2211.4,83.75,2656.94,16.55,5.33,445.54,2656.94,16.77,100.0,8
2016-10,2016,10,East,Office Supplies,Home Office,2482.17,5,34.0,1536.6,61.91,2502.29,20.13,11.67,965.7,2502.29,38.59,80.0,4
2016-10,2016,10,East,Technology,Consumer,1790.84,2,13.0,1387.51,77.48,1884.9,94.06,20.0,497.39,1884.9,26.39,50.0,1
2016-10,2016,10,East,Technology,Corporate,706.3,5,17.0,655.76,92.84,729.63,23.32,13.33,73.86,729.63,10.12,60.0,3
2016-10,2016,10,East,Technology,Home Office,6041.86,3,15.0,3259.41,53.95,6089.86,48.0,6.67,2830.44,6089.86,46.48,100.0,3
2016-10,2016,10,South,Furniture,Consumer,757.93,3,16.0,654.53,86.36,821.22,63.28,10.0,166.69,821.22,20.3,100.0,3
2016-10,2016,10,South,Furniture,Corporate,763.26,2,12.0,709.39,92.94,772.96,9.69,30.0,63.56,772.96,8.22,50.0,1
2016-10,2016,10,South,Furniture,Home Office,793.21,2,9.0,854.95,107.78,976.24,183.03,10.0,121.28,976.24,12.42,100.0,2
2016-10,2016,10,South,Office Supplies,Consumer,464.45,6,35.0,472.01,101.63,542.17,77.72,17.27,70.16,542.17,12.94,83.33,5
2016-10,2016,10,South,Office Supplies,Corporate,161.09,3,9.0,125.81,78.1,184.39,23.29,30.0,58.58,184.39,31.77,66.67,2
2016-10,2016,10,South,Office Supplies,Home Office,112.54,1,6.0,59.75,53.09,112.54,0.0,0.0,52.78,112.54,46.9,100.0,1
2016-10,2016,10,South,Technology,Consumer,18.16,1,1.0,16.74,92.18,22.7,4.54,20.0,5.96,22.7,26.25,100.0,1
2016-10,2016,10,South,Technology,Corporate,1091.93,1,7.0,818.95,75.0,1091.93,0.0,0.0,272.98,1091.93,25.0,100.0,1
2016-10,2016,10,West,Furniture,Consumer,1740.77,10,51.0,2347.99,134.88,2276.12,535.34,20.83,-71.87,2276.12,-3.16,60.0,6
2016-10,2016,10,West,Furniture,Corporate,767.89,3,16.0,1569.0,204.33,1159.46,391.57,32.5,-409.54,1159.46,-35.32,66.67,2
2016-10,2016,10,West,Furniture,Home Office,135.65,1,2.0,169.57,125.01,169.57,33.91,20.0,0.0,169.57,0.0,0.0,0
2016-10,2016,10,West,Office Supplies,Consumer,913.56,15,97.0,1017.78,111.41,1092.28,178.74,16.0,74.47,1092.28,6.82,86.67,13
2016-10,2016,10,West,Office Supplies,Corporate,1373.83,5,39.0,956.4,69.62,1390.72,16.9,9.17,434.32,1390.72,31.23,80.0,4
2016-10,2016,10,West,Office Supplies,Home Office,1279.21,4,52.0,850.5,66.49,1291.46,12.26,5.45,440.95,1291.46,34.14,100.0,4
2016-10,2016,10,West,Technology,Consumer,595.47,3,7.0,561.67,94.32,694.34,98.87,13.33,132.67,694.34,19.11,100.0,3
2016-10,2016,10,West,Technology,Corporate,18797.2,3,13.0,10580.31,56.29,19121.51,324.31,13.33,8541.19,19121.51,44.67,100.0,3
2016-10,2016,10,West,Technology,Home Office,455.5,2,6.0,292.12,64.13,455.5,0.0,0.0,163.38,455.5,35.87,100.0,2
2016-11,2016,11,Central,Furniture,Consumer,4927.82,3,36.0,6194.6,125.71,6152.86,1225.03,24.4,-41.74,6152.86,-0.68,33.33,1
2016-11,2016,11,Central,Furniture,Corporate,3250.79,8,53.0,4256.61,130.94,4088.8,838.0,27.0,-167.8,4088.8,-4.1,37.5,3
2016-11,2016,11,Central,Furniture,Home Office,828.45,4,13.0,1069.21,129.06,1062.57,234.12,17.5,-6.65,1062.57,-0.63,50.0,2
2016-11,2016,11,Central,Office Supplies,Consumer,1933.69,18,88.0,1579.77,81.7,2249.51,315.83,14.62,669.75,2249.51,29.77,94.44,17
2016-11,2016,11,Central,Office Supplies,Corporate,1031.74,10,80.0,884.39,85.72,1138.01,106.28,12.35,253.62,1138.01,22.29,100.0,10
2016-11,2016,11,Central,Office Supplies,Home Office,2173.44,12,65.0,2107.3,96.96,2424.03,250.59,24.44,316.73,2424.03,13.07,83.33,10
2016-11,2016,11,Central,Technology,Consumer,2518.2,11,36.0,2460.36,97.7,2859.69,341.49,11.67,399.35,2859.69,13.96,81.82,9
2016-11,2016,11,Central,Technology,Corporate,620.9,6,29.0,744.27,119.87,812.44,191.53,16.67,68.16,812.44,8.39,83.33,5
2016-11,2016,11,Central,Technology,Home Office,275.15,2,8.0,341.18,124.0,343.94,68.79,20.0,2.75,343.94,0.8,50.0,1
2016-11,2016,11,East,Furniture,Consumer,2398.22,8,48.0,2328.8,97.11,2663.1,264.88,19.17,334.29,2663.1,12.55,87.5,7
2016-11,2016,11,East,Furniture,Corporate,1867.92,7,23.0,2158.59,115.56,2340.23,472.32,11.43,181.65,2340.23,7.76,85.71,6
2016-11,2016,11,East,Furniture,Home Office,1698.98,5,17.0,2517.61,148.18,2276.38,577.4,30.0,-241.22,2276.38,-10.6,60.0,3
2016-11,2016,11,East,Office Supplies,Consumer,1688.67,12,105.0,1223.49,72.45,1739.8,51.13,16.3,516.31,1739.8,29.68,100.0,12
2016-11,2016,11,East,Office Supplies,Corporate,3345.06,5,37.0,2780.38,83.12,3347.5,2.44,2.0,567.11,3347.5,16.94,100.0,5
2016-11,2016,11,East,Office Supplies,Home Office,303.72,5,45.0,201.17,66.24,326.24,22.53,12.0,125.08,326.24,38.34,100.0,5
2016-11,2016,11,East,Technology,Consumer,1918.93,8,29.0,2323.41,121.08,2672.63,753.71,23.75,349.21,2672.63,13.07,75.0,6
2016-11,2016,11,East,Technology,Corporate,1958.42,5,28.0,1467.08,74.91,2030.7,72.28,3.33,563.62,2030.7,27.75,100.0,5
2016-11,2016,11,East,Technology,Home Office,204.79,1,2.0,201.59,98.44,255.98,51.2,20.0,54.4,255.98,21.25,100.0,1
2016-11,2016,11,South,Furniture,Consumer,2336.16,5,23.0,1936.03,82.87,2401.71,65.55,11.43,465.68,2401.71,19.39,80.0,4
2016-11,2016,11,South,Furniture,Corporate,14.82,1,3.0,8.6,58.03,14.82,0.0,0.0,6.22,14.82,42.0,100.0,1
2016-11,2016,11,South,Furniture,Home Office,530.0,3,17.0,650.75,122.78,700.7,170.7,16.67,49.95,700.7,7.13,66.67,2
2016-11,2016,11,South,Office Supplies,Consumer,714.89,12,48.0,1329.02,185.91,1136.62,421.74,14.71,-192.4,1136.62,-16.93,83.33,10
2016-11,2016,11,South,Office Supplies,Corporate,803.99,7,44.0,569.77,70.87,847.37,43.38,10.91,277.6,847.37,32.76,71.43,5
2016-11,2016,11,South,Office Supplies,Home Office,775.48,6,33.0,731.85,94.37,917.53,142.04,17.27,185.7,917.53,20.24,100.0,6
2016-11,2016,11,South,Technology,Consumer,2519.86,5,22.0,12087.35,479.68,5741.84,3221.97,25.0,-6345.51,5741.84,-110.51,100.0,5
2016-11,2016,11,South,Technology,Corporate,3690.23,5,23.0,2075.43,56.24,3726.71,36.48,8.0,1651.28,3726.71,44.31,100.0,5
2016-11,2016,11,South,Technology,Home Office,296.66,4,18.0,388.11,130.83,375.87,79.21,20.0,-12.24,375.87,-3.26,75.0,3
2016-11,2016,11,West,Furniture,Consumer,3999.82,9,42.0,5194.65,129.87,5235.15,1235.32,19.17,40.48,5235.15,0.77,55.56,5
2016-11,2016,11,West,Furniture,Corporate,4211.52,9,35.0,4331.41,102.85,4507.39,295.87,15.45,175.99,4507.39,3.9,77.78,7
2016-11,2016,11,West,Furniture,Home Office,323.62,3,8.0,316.95,97.94,339.9,16.28,5.0,22.96,339.9,6.75,100.0,3
2016-11,2016,11,West,Office Supplies,Consumer,4300.25,25,196.0,3306.81,76.9,4753.82,453.56,19.11,1447.01,4753.82,30.44,84.0,21
2016-11,2016,11,West,Office Supplies,Corporate,1299.2,9,71.0,1038.82,79.96,1534.53,235.34,14.29,495.7,1534.53,32.3,100.0,9
2016-11,2016,11,West,Office Supplies,Home Office,72.32,3,7.0,47.59,65.8,72.32,0.0,0.0,24.73,72.32,34.2,100.0,3
2016-11,2016,11,West,Technology,Consumer,3551.23,13,50.0,3386.77,95.37,3843.14,291.92,10.71,456.38,3843.14,11.88,92.31,12
2016-11,2016,11,West,Technology,Corporate,2046.13,5,15.0,1398.55,68.35,2104.69,58.55,12.0,706.14,2104.69,33.55,80.0,4
2016-11,2016,11,West,Technology,Home Office,2366.75,3,9.0,1762.32,74.46,2373.45,6.7,6.67,611.13,2373.45,25.75,100.0,3
2016-12,2016,12,Central,Furniture,Consumer,6645.69,12,65.0,6574.47,98.93,7226.87,581.2,7.14,652.4,7226.87,9.03,83.33,10
2016-12,2016,12,Central,Furniture,Corporate,4340.95,11,51.0,5111.18,117.74,5215.2,874.25,21.83,104.02,5215.2,1.99,54.55,6
2016-12,2016,12,Central,Furniture,Home Office,31.96,1,2.0,30.36,94.99,31.96,0.0,0.0,1.6,31.96,5.0,100.0,1
2016-12,2016,12,Central,Office Supplies,Consumer,1993.58,12,105.0,1519.27,76.21,2199.91,206.33,9.62,680.63,2199.91,30.94,91.67,11
2016-12,2016,12,Central,Office Supplies,Corporate,1145.81,14,102.0,963.48,84.09,1267.97,122.16,12.38,304.48,1267.97,24.01,100.0,14
2016-12,2016,12,Central,Office Supplies,Home Office,2083.84,2,11.0,1710.02,82.06,2083.84,0.0,0.0,373.82,2083.84,17.94,100.0,2
2016-12,2016,12,Central,Technology,Consumer,1015.44,4,10.0,877.48,86.41,1133.2,117.75,8.0,255.71,1133.2,22.57,100.0,4
2016-12,2016,12,Central,Technology,Corporate,2305.18,6,43.0,2353.61,102.1,2703.17,397.98,11.11,349.57,2703.17,12.93,83.33,5
2016-12,2016,12,East,Furniture,Consumer,3326.23,8,46.0,3587.02,107.84,3943.06,616.83,16.36,356.05,3943.06,9.03,75.0,6
2016-12,2016,12,East,Furniture,Corporate,3417.75,5,24.0,3919.67,114.69,3955.73,537.98,10.0,36.06,3955.73,0.91,60.0,3
2016-12,2016,12,East,Furniture,Home Office,616.34,3,11.0,487.47,79.09,616.34,0.0,0.0,128.87,616.34,20.91,100.0,3
2016-12,2016,12,East,Office Supplies,Consumer,2106.95,15,97.0,1716.69,81.48,2241.15,134.2,13.33,524.46,2241.15,23.4,80.0,12
2016-12,2016,12,East,Office Supplies,Corporate,4360.96,18,119.0,3438.54,78.85,4462.09,101.13,17.1,1023.56,4462.09,22.94,77.78,14
2016-12,2016,12,East,Office Supplies,Home Office,543.05,4,55.0,409.58,75.42,633.22,90.17,4.44,223.64,633.22,35.32,100.0,4
2016-12,2016,12,East,Technology,Consumer,2995.52,8,38.0,2681.04,89.5,3243.15,247.64,9.09,562.12,3243.15,17.33,100.0,8
2016-12,2016,12,East,Technology,Corporate,1602.07,4,17.0,1382.04,86.27,1745.1,143.03,15.0,363.06,1745.1,20.8,50.0,2
2016-12,2016,12,East,Technology,Home Office,1075.17,2,14.0,936.86,87.14,1179.47,104.31,13.33,242.61,1179.47,20.57,100.0,2
2016-12,2016,12,South,Furniture,Consumer,2487.92,5,26.0,2219.18,89.2,2682.31,194.39,9.29,463.13,2682.31,17.27,100.0,5
2016-12,2016,12,South,Furniture,Corporate,1123.32,3,15.0,1798.86,160.14,1588.45,465.11,32.0,-210.41,1588.45,-13.25,66.67,2
2016-12,2016,12,South,Office Supplies,Consumer,1514.52,8,54.0,1036.65,68.45,1570.24,55.71,10.71,533.59,1570.24,33.98,87.5,7
2016-12,2016,12,South,Office Supplies,Corporate,1283.44,7,47.0,1983.58,154.55,1719.16,435.71,24.17,-264.41,1719.16,-15.38,85.71,6
2016-12,2016,12,South,Office Supplies,Home Office,1045.56,8,36.0,1093.31,104.57,1185.54,139.99,20.0,92.23,1185.54,7.78,75.0,6
2016-12,2016,12,South,Technology,Consumer,362.66,3,11.0,273.31,75.36,362.66,0.0,0.0,89.36,362.66,24.64,100.0,3
2016-12,2016,12,South,Technology,Corporate,2637.57,4,16.0,2305.98,87.43,2916.2,278.64,21.67,610.24,2916.2,20.93,100.0,4
2016-12,2016,12,South,Technology,Home Office,204.54,1,8.0,178.98,87.5,255.68,51.14,20.0,76.7,255.68,30.0,100.0,1
2016-12,2016,12,West,Furniture,Consumer,7858.77,11,61.0,6601.27,84.0,8319.07,460.29,3.33,1717.81,8319.07,20.65,100.0,11
2016-12,2016,12,West,Furniture,Corporate,1395.41,6,23.0,1582.88,113.43,1681.75,286.34,17.14,98.88,1681.75,5.88,66.67,4
2016-12,2016,12,West,Furniture,Home Office,866.38,4,19.0,1937.72,223.66,1417.98,551.61,30.0,-519.74,1417.98,-36.65,50.0,2
2016-12,2016,12,West,Office Supplies,Consumer,13491.66,22,89.0,8008.33,59.36,13888.92,397.27,13.93,5880.59,13888.92,42.34,90.91,20
2016-12,2016,12,West,Office Supplies,Corporate,3989.73,9,67.0,2858.95,71.66,4320.49,330.76,14.17,1461.54,4320.49,33.83,77.78,7
2016-12,2016,12,West,Office Supplies,Home Office,2337.33,9,55.0,1792.5,76.69,2425.04,87.72,20.77,632.54,2425.04,26.08,100.0,9
2016-12,2016,12,West,Technology,Consumer,2331.72,5,23.0,1722.68,73.88,2484.45,152.72,11.43,761.78,2484.45,30.66,80.0,4
2016-12,2016,12,West,Technology,Corporate,3310.47,4,30.0,3510.69,106.05,3995.52,685.06,13.33,484.84,3995.52,12.13,100.0,4
2016-12,2016,12,West,Technology,Home Office,1673.55,5,24.0,2510.16,149.99,2304.15,630.59,16.67,-206.02,2304.15,-8.94,60.0,3
2017-01,2017,1,Central,Furniture,Consumer,1348.78,3,14.0,2097.55,155.51,1895.39,546.6,20.0,-202.16,1895.39,-10.67,66.67,2
2017-01,2017,1,Central,Furniture,Corporate,245.56,2,9.0,209.94,85.49,245.56,0.0,0.0,35.62,245.56,14.51,100.0,2
2017-01,2017,1,Central,Furniture,Home Office,134.31,2,3.0,156.22,116.31,158.46,24.16,10.0,2.24,158.46,1.41,50.0,1
2017-01,2017,1,Central,Office Supplies,Consumer,1082.31,6,26.0,1368.46,126.44,1369.2,286.91,22.73,0.74,1369.2,0.05,83.33,5
2017-01,2017,1,Central,Office Supplies,Corporate,98.64,1,10.0,58.98,59.79,98.64,0.0,0.0,39.67,98.64,40.21,100.0,1
2017-01,2017,1,Central,Office Supplies,Home Office,1311.29,7,40.0,1191.99,90.9,1314.75,3.46,7.0,122.76,1314.75,9.34,85.71,6
2017-01,2017,1,Central,Technology,Consumer,3204.03,3,14.0,2705.46,84.44,3377.45,173.42,20.0,671.99,3377.45,19.9,66.67,2
2017-01,2017,1,Central,Technology,Corporate,2960.98,2,5.0,2535.24,85.62,3266.98,306.0,5.0,731.75,3266.98,22.4,100.0,2
2017-01,2017,1,Central,Technology,Home Office,3526.65,3,16.0,1996.4,56.61,3545.84,19.2,6.67,1549.44,3545.84,43.7,100.0,3
2017-01,2017,1,East,Furniture,Consumer,816.22,3,18.0,545.54,66.84,826.0,9.78,6.67,280.46,826.0,33.95,100.0,3
2017-01,2017,1,East,Furniture,Corporate,747.66,3,17.0,799.72,106.96,848.38,100.72,7.5,48.65,848.38,5.73,100.0,3
2017-01,2017,1,East,Office Supplies,Consumer,6074.42,10,48.0,3469.43,57.12,6173.78,99.37,26.67,2704.35,6173.78,43.8,80.0,8
2017-01,2017,1,East,Office Supplies,Corporate,4681.86,4,30.0,4481.04,95.71,4741.81,59.96,7.5,260.79,4741.81,5.5,100.0,4
2017-01,2017,1,East,Office Supplies,Home Office,103.92,1,9.0,54.79,52.72,103.92,0.0,0.0,49.13,103.92,47.28,100.0,1
2017-01,2017,1,East,Technology,Consumer,210.83,2,16.0,298.83,141.74,290.53,79.7,25.0,-8.3,290.53,-2.86,50.0,1
2017-01,2017,1,East,Technology,Corporate,88.28,1,3.0,102.08,115.63,110.35,22.07,20.0,8.28,110.35,7.5,100.0,1
2017-01,2017,1,East,Technology,Home Office,1100.82,1,9.0,822.73,74.74,1135.91,35.1,3.33,313.18,1135.91,27.57,100.0,1
2017-01,2017,1,South,Furniture,Consumer,308.78,2,10.0,782.73,253.49,521.54,212.76,46.67,-261.19,521.54,-50.08,0.0,0
2017-01,2017,1,South,Office Supplies,Consumer,3782.17,7,65.0,3806.93,100.65,4711.98,929.81,28.57,905.07,4711.98,19.21,100.0,7
2017-01,2017,1,South,Office Supplies,Corporate,84.13,3,30.0,122.85,146.02,119.22,35.1,22.86,-3.63,119.22,-3.05,66.67,2
2017-01,2017,1,South,Office Supplies,Home Office,289.31,1,14.0,382.15,132.09,383.99,94.69,45.0,1.84,383.99,0.48,100.0,1
2017-01,2017,1,South,Technology,Consumer,1602.53,1,4.0,1752.77,109.38,2003.17,400.63,20.0,250.4,2003.17,12.5,100.0,1
2017-01,2017,1,South,Technology,Corporate,433.52,3,9.0,812.03,187.31,798.64,365.12,23.33,-13.39,798.64,-1.68,66.67,2
2017-01,2017,1,West,Furniture,Consumer,350.22,2,7.0,497.54,142.06,434.05,83.83,10.0,-63.49,434.05,-14.63,50.0,1
2017-01,2017,1,West,Furniture,Corporate,892.98,1,2.0,812.61,91.0,892.98,0.0,0.0,80.37,892.98,9.0,100.0,1
2017-01,2017,1,West,Furniture,Home Office,141.68,3,6.0,101.62,71.73,141.68,0.0,0.0,40.06,141.68,28.27,100.0,3
2017-01,2017,1,West,Office Supplies,Consumer,795.33,10,81.0,619.43,77.88,838.09,42.75,13.5,218.67,838.09,26.09,90.0,9
2017-01,2017,1,West,Office Supplies,Corporate,287.1,2,14.0,2056.32,716.24,929.6,642.51,50.0,-1126.72,929.6,-121.2,50.0,1
2017-01,2017,1,West,Office Supplies,Home Office,460.05,2,28.0,401.54,87.28,489.31,29.27,7.5,87.78,489.31,17.94,100.0,2
2017-01,2017,1,West,Technology,Consumer,644.13,4,11.0,587.27,91.17,770.68,126.55,15.0,183.4,770.68,23.8,100.0,4
2017-01,2017,1,West,Technology,Corporate,135.25,1,7.0,183.86,135.94,169.06,33.81,20.0,-14.79,169.06,-8.75,0.0,0
2017-01,2017,1,West,Technology,Home Office,1143.47,4,22.0,1016.94,88.93,1264.43,120.95,3.33,247.47,1264.43,19.57,100.0,4
2017-02,2017,2,Central,Furniture,Consumer,616.1,2,5.0,831.18,134.91,849.03,232.94,36.67,17.86,849.03,2.1,50.0,1
2017-02,2017,2,Central,Furniture,Home Office,240.48,1,3.0,750.3,312.0,480.96,240.48,50.0,-269.34,480.96,-56.0,0.0,0
2017-02,2017,2,Central,Office Supplies,Consumer,489.98,4,25.0,388.09,79.21,509.33,19.35,10.0,121.25,509.33,23.8,100.0,4
